order_id,order_date,warehouse_id,product_id,quantity,sales_amount
O030890,2025-05-01,W003,P031,3,1714.02
O030891,2025-05-01,W001,P019,3,1281.42
O030892,2025-05-01,W004,P019,4,1708.56
O030893,2025-05-01,W002,P023,16,7561.76
O030894,2025-05-01,W005,P030,10,1297.1
O030895,2025-05-01,W003,P032,8,9471.92
O030896,2025-05-01,W004,P050,7,656.46
O030897,2025-05-01,W004,P015,6,4514.58
O030898,2025-05-01,W003,P032,9,10655.91
O030899,2025-05-01,W005,P036,9,9304.11
O030900,2025-05-01,W002,P013,7,5653.2
O030901,2025-05-01,W001,P037,4,373.32
O030902,2025-05-01,W003,P029,3,529.95
O030903,2025-05-01,W002,P004,14,2532.32
O030904,2025-05-01,W003,P013,19,15344.4
O030905,2025-05-01,W001,P032,6,7103.94
O030906,2025-05-01,W004,P007,2,2232.22
O030907,2025-05-01,W001,P017,11,2175.91
O030908,2025-05-01,W005,P027,9,14733.54
O030909,2025-05-01,W004,P006,4,495.8
O030910,2025-05-01,W005,P050,10,937.8
O030911,2025-05-01,W004,P041,5,6846.4
O030912,2025-05-01,W001,P029,3,529.95
O030913,2025-05-01,W001,P017,19,3758.39
O030914,2025-05-01,W003,P030,2,259.42
O030915,2025-05-01,W005,P041,9,12323.52
O030916,2025-05-01,W003,P044,8,9408.24
O030917,2025-05-01,W003,P008,20,5835.8
O030918,2025-05-01,W003,P021,1,248.43
O030919,2025-05-01,W001,P044,8,9408.24
O030920,2025-05-01,W003,P039,3,2922.09
O030921,2025-05-01,W005,P016,3,2450.31
O030922,2025-05-01,W005,P024,20,10467.2
O030923,2025-05-01,W001,P039,4,3896.12
O030924,2025-05-01,W003,P006,8,991.6
O030925,2025-05-01,W003,P017,19,3758.39
O030926,2025-05-01,W005,P021,3,745.29
O030927,2025-05-01,W003,P013,19,15344.4
O030928,2025-05-01,W004,P011,7,5672.45
O030929,2025-05-01,W001,P033,9,4351.05
O030930,2025-05-01,W003,P036,7,7236.53
O030931,2025-05-01,W003,P011,6,4862.1
O030932,2025-05-01,W005,P047,14,16625.56
O030933,2025-05-01,W005,P044,8,9408.24
O030934,2025-05-01,W002,P037,3,279.99
O030935,2025-05-01,W001,P039,1,974.03
O030936,2025-05-01,W003,P032,9,10655.91
O030937,2025-05-01,W001,P033,8,3867.6
O030938,2025-05-01,W004,P015,2,1504.86
O030939,2025-05-01,W005,P023,17,8034.37
O030940,2025-05-01,W002,P025,2,1492.78
O030941,2025-05-01,W002,P040,4,1983.2
O030942,2025-05-01,W003,P006,7,867.65
O030943,2025-05-01,W001,P016,6,4900.62
O030944,2025-05-01,W001,P006,9,1115.55
O030945,2025-05-01,W003,P039,4,3896.12
O030946,2025-05-01,W001,P014,18,6508.44
O030947,2025-05-01,W003,P005,4,4036.52
O030948,2025-05-01,W003,P048,13,15219.36
O030949,2025-05-01,W001,P034,3,927.48
O030950,2025-05-01,W001,P034,1,309.16
O030951,2025-05-01,W004,P018,10,16300.2
O030952,2025-05-01,W004,P045,20,26487.8
O030953,2025-05-01,W002,P039,4,3896.12
O030954,2025-05-01,W005,P025,3,2239.17
O030955,2025-05-01,W001,P029,2,353.3
O030956,2025-05-01,W005,P042,16,7217.76
O030957,2025-05-01,W002,P024,9,4710.24
O030958,2025-05-01,W004,P019,4,1708.56
O030959,2025-05-01,W001,P018,8,13040.16
O030960,2025-05-01,W003,P029,1,176.65
O030961,2025-05-01,W004,P015,9,6771.87
O030962,2025-05-01,W004,P041,3,4107.84
O030963,2025-05-01,W003,P030,10,1297.1
O030964,2025-05-01,W004,P012,5,2325.25
O030965,2025-05-01,W001,P026,5,8084.9
O030966,2025-05-01,W005,P037,1,93.33
O030967,2025-05-01,W005,P012,2,930.1
O030968,2025-05-01,W005,P013,10,8076.0
O030969,2025-05-01,W005,P028,11,11917.73
O030970,2025-05-01,W003,P021,2,496.86
O030971,2025-05-01,W002,P022,10,1443.1
O030972,2025-05-01,W004,P036,10,10337.9
O030973,2025-05-01,W004,P001,4,2873.84
O030974,2025-05-01,W002,P005,4,4036.52
O030975,2025-05-01,W003,P017,18,3560.58
O030976,2025-05-01,W003,P007,4,4464.44
O030977,2025-05-01,W001,P043,17,8192.47
O030978,2025-05-01,W004,P040,6,2974.8
O030979,2025-05-01,W003,P037,3,279.99
O030980,2025-05-01,W005,P014,5,1807.9
O030981,2025-05-01,W004,P018,3,4890.06
O030982,2025-05-01,W002,P038,3,3544.2
O030983,2025-05-01,W003,P044,16,18816.48
O030984,2025-05-01,W003,P045,9,11919.51
O030985,2025-05-01,W002,P033,9,4351.05
O030986,2025-05-01,W003,P014,13,4700.54
O030987,2025-05-01,W004,P026,9,14552.82
O030988,2025-05-01,W005,P028,8,8667.44
O030989,2025-05-01,W001,P049,9,7165.26
O030990,2025-05-01,W001,P047,12,14250.48
O030991,2025-05-01,W005,P026,6,9701.88
O030992,2025-05-01,W005,P013,9,7268.4
O030993,2025-05-01,W001,P028,18,19501.74
O030994,2025-05-01,W002,P046,9,2397.15
O030995,2025-05-01,W003,P005,8,8073.04
O030996,2025-05-01,W003,P026,20,32339.6
O030997,2025-05-01,W002,P033,8,3867.6
O030998,2025-05-01,W005,P046,5,1331.75
O030999,2025-05-01,W003,P028,7,7584.01
O031000,2025-05-01,W001,P025,2,1492.78
O031001,2025-05-01,W001,P030,7,907.97
O031002,2025-05-01,W004,P012,8,3720.4
O031003,2025-05-01,W005,P010,11,6961.46
O031004,2025-05-01,W002,P050,12,1125.36
O031005,2025-05-01,W002,P005,4,4036.52
O031006,2025-05-01,W003,P027,20,32741.2
O031007,2025-05-01,W004,P032,9,10655.91
O031008,2025-05-01,W002,P029,1,176.65
O031009,2025-05-01,W001,P043,14,6746.74
O031010,2025-05-01,W002,P033,6,2900.7
O031011,2025-05-01,W005,P024,8,4186.88
O031012,2025-05-01,W003,P045,17,22514.63
O031013,2025-05-01,W005,P036,3,3101.37
O031014,2025-05-01,W002,P009,4,2054.32
O031015,2025-05-01,W001,P011,14,11344.9
O031016,2025-05-01,W005,P024,13,6803.68
O031017,2025-05-01,W002,P044,10,11760.3
O031018,2025-05-01,W005,P037,1,93.33
O031019,2025-05-01,W002,P010,15,9492.9
O031020,2025-05-01,W002,P027,8,13096.48
O031021,2025-05-01,W003,P018,5,8150.1
O031022,2025-05-01,W005,P043,5,2409.55
O031023,2025-05-01,W003,P005,7,7063.91
O031024,2025-05-01,W005,P038,7,8269.8
O031025,2025-05-01,W002,P029,4,706.6
O031026,2025-05-01,W005,P015,6,4514.58
O031027,2025-05-01,W001,P019,4,1708.56
O031028,2025-05-01,W004,P023,6,2835.66
O031029,2025-05-01,W003,P028,12,13001.16
O031030,2025-05-01,W005,P012,10,4650.5
O031031,2025-05-01,W002,P015,4,3009.72
O031032,2025-05-01,W004,P027,6,9822.36
O031033,2025-05-01,W005,P025,4,2985.56
O031034,2025-05-01,W002,P045,7,9270.73
O031035,2025-05-01,W003,P011,20,16207.0
O031036,2025-05-01,W001,P029,4,706.6
O031037,2025-05-01,W004,P030,6,778.26
O031038,2025-05-01,W004,P025,2,1492.78
O031039,2025-05-01,W001,P013,15,12114.0
O031040,2025-05-01,W004,P045,17,22514.63
O031041,2025-05-01,W001,P037,3,279.99
O031042,2025-05-01,W003,P025,4,2985.56
O031043,2025-05-01,W005,P038,7,8269.8
O031044,2025-05-01,W003,P004,6,1085.28
O031045,2025-05-01,W003,P031,4,2285.36
O031046,2025-05-01,W002,P027,9,14733.54
O031047,2025-05-01,W003,P029,4,706.6
O031048,2025-05-01,W004,P008,17,4960.43
O031049,2025-05-01,W005,P010,17,10758.62
O031050,2025-05-01,W005,P040,10,4958.0
O031051,2025-05-01,W001,P037,2,186.66
O031052,2025-05-01,W005,P005,2,2018.26
O031053,2025-05-01,W005,P029,1,176.65
O031054,2025-05-01,W004,P041,8,10954.24
O031055,2025-05-01,W005,P010,8,5062.88
O031056,2025-05-01,W003,P026,15,24254.7
O031057,2025-05-01,W005,P036,8,8270.32
O031058,2025-05-01,W005,P002,10,11622.1
O031059,2025-05-01,W002,P028,12,13001.16
O031060,2025-05-01,W003,P031,1,571.34
O031061,2025-05-01,W003,P043,8,3855.28
O031062,2025-05-01,W001,P043,12,5782.92
O031063,2025-05-01,W004,P016,3,2450.31
O031064,2025-05-01,W004,P029,4,706.6
O031065,2025-05-01,W002,P025,1,746.39
O031066,2025-05-01,W001,P034,2,618.32
O031067,2025-05-01,W003,P031,3,1714.02
O031068,2025-05-01,W001,P050,19,1781.82
O031069,2025-05-01,W001,P047,20,23750.8
O031070,2025-05-01,W001,P005,6,6054.78
O031071,2025-05-01,W003,P001,8,5747.68
O031072,2025-05-01,W003,P036,2,2067.58
O031073,2025-05-01,W003,P026,15,24254.7
O031074,2025-05-01,W004,P022,7,1010.17
O031075,2025-05-01,W003,P012,8,3720.4
O031076,2025-05-01,W004,P028,17,18418.31
O031077,2025-05-01,W003,P045,7,9270.73
O031078,2025-05-01,W003,P023,19,8979.59
O031079,2025-05-01,W001,P049,3,2388.42
O031080,2025-05-01,W005,P004,19,3436.72
O031081,2025-05-01,W005,P036,6,6202.74
O031082,2025-05-01,W003,P041,3,4107.84
O031083,2025-05-01,W004,P018,5,8150.1
O031084,2025-05-01,W005,P036,3,3101.37
O031085,2025-05-01,W005,P045,5,6621.95
O031086,2025-05-01,W003,P046,6,1598.1
O031087,2025-05-01,W001,P038,7,8269.8
O031088,2025-05-01,W004,P050,11,1031.58
O031089,2025-05-01,W005,P020,13,13323.57
O031090,2025-05-01,W003,P015,4,3009.72
O031091,2025-05-01,W002,P006,9,1115.55
O031092,2025-05-01,W005,P017,7,1384.67
O031093,2025-05-01,W003,P006,8,991.6
O031094,2025-05-01,W004,P007,4,4464.44
O031095,2025-05-01,W003,P037,4,373.32
O031096,2025-05-01,W002,P006,5,619.75
O031097,2025-05-01,W004,P048,13,15219.36
O031098,2025-05-01,W002,P045,17,22514.63
O031099,2025-05-01,W002,P007,4,4464.44
O031100,2025-05-01,W004,P017,6,1186.86
O031101,2025-05-01,W002,P039,2,1948.06
O031102,2025-05-01,W002,P030,4,518.84
O031103,2025-05-01,W004,P045,16,21190.24
O031104,2025-05-01,W001,P019,2,854.28
O031105,2025-05-01,W001,P017,15,2967.15
O031106,2025-05-01,W003,P029,1,176.65
O031107,2025-05-01,W004,P034,4,1236.64
O031108,2025-05-01,W003,P023,9,4253.49
O031109,2025-05-01,W001,P035,17,3681.01
O031110,2025-05-01,W002,P003,19,4871.98
O031111,2025-05-01,W004,P028,13,14084.59
O031112,2025-05-01,W002,P005,9,9082.17
O031113,2025-05-01,W001,P001,2,1436.92
O031114,2025-05-01,W001,P035,13,2814.89
O031115,2025-05-01,W004,P046,16,4261.6
O031116,2025-05-01,W004,P036,8,8270.32
O031117,2025-05-01,W002,P005,10,10091.3
O031118,2025-05-01,W001,P034,1,309.16
O031119,2025-05-01,W004,P016,8,6534.16
O031120,2025-05-01,W001,P011,5,4051.75
O031121,2025-05-01,W005,P047,18,21375.72
O031122,2025-05-01,W002,P036,8,8270.32
O031123,2025-05-01,W005,P043,18,8674.38
O031124,2025-05-01,W001,P017,13,2571.53
O031125,2025-05-01,W001,P047,20,23750.8
O031126,2025-05-01,W003,P049,9,7165.26
O031127,2025-05-01,W001,P028,8,8667.44
O031128,2025-05-01,W005,P024,8,4186.88
O031129,2025-05-01,W004,P033,10,4834.5
O031130,2025-05-01,W004,P012,2,930.1
O031131,2025-05-01,W003,P014,19,6870.02
O031132,2025-05-01,W005,P033,3,1450.35
O031133,2025-05-01,W003,P034,1,309.16
O031134,2025-05-01,W003,P005,2,2018.26
O031135,2025-05-01,W005,P045,10,13243.9
O031136,2025-05-01,W004,P049,7,5572.98
O031137,2025-05-01,W002,P048,16,18731.52
O031138,2025-05-01,W004,P023,18,8506.98
O031139,2025-05-01,W005,P003,19,4871.98
O031140,2025-05-01,W005,P044,10,11760.3
O031141,2025-05-01,W002,P037,3,279.99
O031142,2025-05-01,W003,P046,6,1598.1
O031143,2025-05-01,W003,P034,4,1236.64
O031144,2025-05-01,W002,P018,2,3260.04
O031145,2025-05-01,W003,P030,3,389.13
O031146,2025-05-01,W004,P040,10,4958.0
O031147,2025-05-01,W003,P030,7,907.97
O031148,2025-05-01,W002,P038,6,7088.4
O031149,2025-05-01,W004,P013,14,11306.4
O031150,2025-05-01,W002,P005,7,7063.91
O031151,2025-05-01,W002,P001,10,7184.6
O031152,2025-05-01,W002,P024,6,3140.16
O031153,2025-05-01,W002,P038,10,11814.0
O031154,2025-05-01,W002,P022,3,432.93
O031155,2025-05-01,W004,P048,10,11707.2
O031156,2025-05-01,W005,P006,8,991.6
O031157,2025-05-01,W004,P047,10,11875.4
O031158,2025-05-01,W004,P040,8,3966.4
O031159,2025-05-01,W004,P050,13,1219.14
O031160,2025-05-01,W001,P001,2,1436.92
O031161,2025-05-01,W001,P009,10,5135.8
O031162,2025-05-01,W002,P046,13,3462.55
O031163,2025-05-01,W003,P040,4,1983.2
O031164,2025-05-01,W001,P043,20,9638.2
O031165,2025-05-01,W002,P005,2,2018.26
O031166,2025-05-01,W005,P014,20,7231.6
O031167,2025-05-01,W001,P048,5,5853.6
O031168,2025-05-01,W003,P014,20,7231.6
O031169,2025-05-01,W004,P040,10,4958.0
O031170,2025-05-01,W003,P005,8,8073.04
O031171,2025-05-01,W003,P010,14,8860.04
O031172,2025-05-01,W003,P022,6,865.86
O031173,2025-05-01,W001,P025,3,2239.17
O031174,2025-05-01,W005,P032,9,10655.91
O031175,2025-05-01,W004,P035,20,4330.6
O031176,2025-05-01,W005,P037,1,93.33
O031177,2025-05-01,W002,P010,12,7594.32
O031178,2025-05-01,W005,P020,8,8199.12
O031179,2025-05-01,W005,P021,1,248.43
O031180,2025-05-01,W001,P001,3,2155.38
O031181,2025-05-01,W003,P045,17,22514.63
O031182,2025-05-01,W005,P014,16,5785.28
O031183,2025-05-01,W003,P006,10,1239.5
O031184,2025-05-01,W005,P014,10,3615.8
O031185,2025-05-01,W001,P039,2,1948.06
O031186,2025-05-01,W004,P049,7,5572.98
O031187,2025-05-01,W005,P021,3,745.29
O031188,2025-05-01,W002,P015,8,6019.44
O031189,2025-05-01,W004,P012,8,3720.4
O031190,2025-05-01,W003,P013,19,15344.4
O031191,2025-05-01,W004,P005,7,7063.91
O031192,2025-05-01,W004,P045,12,15892.68
O031193,2025-05-01,W004,P045,6,7946.34
O031194,2025-05-01,W002,P034,4,1236.64
O031195,2025-05-01,W002,P026,9,14552.82
O031196,2025-05-01,W001,P030,10,1297.1
O031197,2025-05-01,W005,P011,11,8913.85
O031198,2025-05-01,W001,P018,6,9780.12
O031199,2025-05-01,W005,P029,3,529.95
O031200,2025-05-01,W004,P025,2,1492.78
O031201,2025-05-01,W002,P022,9,1298.79
O031202,2025-05-01,W002,P025,1,746.39
O031203,2025-05-01,W003,P019,1,427.14
O031204,2025-05-01,W005,P009,7,3595.06
O031205,2025-05-01,W002,P050,9,844.02
O031206,2025-05-01,W005,P003,12,3077.04
O031207,2025-05-01,W005,P048,6,7024.32
O031208,2025-05-01,W005,P036,10,10337.9
O031209,2025-05-01,W001,P010,15,9492.9
O031210,2025-05-01,W002,P024,9,4710.24
O031211,2025-05-01,W002,P020,14,14348.46
O031212,2025-05-01,W004,P049,3,2388.42
O031213,2025-05-01,W002,P017,14,2769.34
O031214,2025-05-01,W005,P031,4,2285.36
O031215,2025-05-01,W005,P032,4,4735.96
O031216,2025-05-01,W004,P033,7,3384.15
O031217,2025-05-01,W004,P021,3,745.29
O031218,2025-05-01,W001,P023,9,4253.49
O031219,2025-05-01,W005,P018,5,8150.1
O031220,2025-05-01,W001,P020,14,14348.46
O031221,2025-05-01,W002,P042,14,6315.54
O031222,2025-05-01,W002,P018,8,13040.16
O031223,2025-05-01,W003,P049,7,5572.98
O031224,2025-05-01,W002,P011,6,4862.1
O031225,2025-05-01,W002,P040,6,2974.8
O031226,2025-05-01,W005,P003,16,4102.72
O031227,2025-05-01,W002,P047,12,14250.48
O031228,2025-05-01,W001,P042,16,7217.76
O031229,2025-05-01,W003,P016,9,7350.93
O031230,2025-05-01,W005,P012,8,3720.4
O031231,2025-05-01,W002,P021,3,745.29
O031232,2025-05-01,W003,P035,11,2381.83
O031233,2025-05-01,W005,P050,15,1406.7
O031234,2025-05-01,W002,P006,6,743.7
O031235,2025-05-01,W005,P023,19,8979.59
O031236,2025-05-01,W005,P022,9,1298.79
O031237,2025-05-01,W004,P032,8,9471.92
O031238,2025-05-01,W001,P012,6,2790.3
O031239,2025-05-01,W003,P004,7,1266.16
O031240,2025-05-01,W001,P049,6,4776.84
O031241,2025-05-01,W002,P012,2,930.1
O031242,2025-05-01,W003,P047,13,15438.02
O031243,2025-05-01,W005,P033,2,966.9
O031244,2025-05-01,W002,P031,2,1142.68
O031245,2025-05-01,W001,P032,10,11839.9
O031246,2025-05-01,W005,P029,3,529.95
O031247,2025-05-01,W003,P005,7,7063.91
O031248,2025-05-01,W001,P024,17,8897.12
O031249,2025-05-01,W005,P048,9,10536.48
O031250,2025-05-01,W005,P026,6,9701.88
O031251,2025-05-01,W004,P017,15,2967.15
O031252,2025-05-01,W002,P037,4,373.32
O031253,2025-05-01,W004,P050,16,1500.48
O031254,2025-05-01,W003,P019,2,854.28
O031255,2025-05-01,W002,P045,12,15892.68
O031256,2025-05-01,W005,P011,14,11344.9
O031257,2025-05-01,W004,P048,10,11707.2
O031258,2025-05-01,W001,P045,7,9270.73
O031259,2025-05-01,W004,P011,20,16207.0
O031260,2025-05-01,W003,P043,16,7710.56
O031261,2025-05-01,W002,P024,12,6280.32
O031262,2025-05-01,W005,P020,10,10248.9
O031263,2025-05-01,W003,P037,4,373.32
O031264,2025-05-01,W002,P050,12,1125.36
O031265,2025-05-01,W004,P019,1,427.14
O031266,2025-05-01,W001,P044,8,9408.24
O031267,2025-05-01,W002,P007,2,2232.22
O031268,2025-05-01,W005,P021,1,248.43
O031269,2025-05-01,W001,P026,20,32339.6
O031270,2025-05-01,W002,P029,3,529.95
O031271,2025-05-01,W005,P032,8,9471.92
O031272,2025-05-01,W002,P041,4,5477.12
O031273,2025-05-01,W001,P012,3,1395.15
O031274,2025-05-01,W003,P018,6,9780.12
O031275,2025-05-01,W002,P016,10,8167.7
O031276,2025-05-01,W005,P039,2,1948.06
O031277,2025-05-01,W003,P044,19,22344.57
O031278,2025-05-01,W003,P035,13,2814.89
O031279,2025-05-01,W002,P030,6,778.26
O031280,2025-05-01,W001,P009,9,4622.22
O031281,2025-05-01,W005,P002,17,19757.57
O031282,2025-05-01,W002,P048,5,5853.6
O031283,2025-05-01,W005,P010,10,6328.6
O031284,2025-05-01,W004,P022,3,432.93
O031285,2025-05-01,W003,P036,7,7236.53
O031286,2025-05-01,W003,P010,11,6961.46
O031287,2025-05-01,W001,P017,16,3164.96
O031288,2025-05-01,W001,P045,13,17217.07
O031289,2025-05-01,W002,P020,17,17423.13
O031290,2025-05-01,W005,P028,11,11917.73
O031291,2025-05-01,W004,P007,1,1116.11
O031292,2025-05-01,W005,P038,8,9451.2
O031293,2025-05-01,W003,P006,4,495.8
O031294,2025-05-01,W003,P038,7,8269.8
O031295,2025-05-01,W004,P035,7,1515.71
O031296,2025-05-01,W005,P005,3,3027.39
O031297,2025-05-01,W001,P050,9,844.02
O031298,2025-05-01,W005,P005,9,9082.17
O031299,2025-05-01,W003,P010,18,11391.48
O031300,2025-05-01,W005,P018,3,4890.06
O031301,2025-05-01,W001,P050,7,656.46
O031302,2025-05-01,W004,P044,9,10584.27
O031303,2025-05-01,W002,P017,18,3560.58
O031304,2025-05-01,W004,P002,12,13946.52
O031305,2025-05-01,W005,P001,2,1436.92
O031306,2025-05-01,W001,P016,3,2450.31
O031307,2025-05-01,W004,P007,4,4464.44
O031308,2025-05-01,W001,P034,1,309.16
O031309,2025-05-01,W002,P027,11,18007.66
O031310,2025-05-01,W001,P015,6,4514.58
O031311,2025-05-01,W004,P039,2,1948.06
O031312,2025-05-01,W001,P050,6,562.68
O031313,2025-05-01,W002,P046,9,2397.15
O031314,2025-05-01,W005,P044,20,23520.6
O031315,2025-05-01,W001,P031,1,571.34
O031316,2025-05-01,W005,P021,4,993.72
O031317,2025-05-01,W001,P025,4,2985.56
O031318,2025-05-01,W001,P018,10,16300.2
O031319,2025-05-01,W005,P047,7,8312.78
O031320,2025-05-01,W003,P046,12,3196.2
O031321,2025-05-01,W002,P003,8,2051.36
O031322,2025-05-01,W001,P045,20,26487.8
O031323,2025-05-01,W002,P050,16,1500.48
O031324,2025-05-01,W003,P033,5,2417.25
O031325,2025-05-01,W001,P002,18,20919.78
O031326,2025-05-01,W002,P006,4,495.8
O031327,2025-05-01,W005,P033,3,1450.35
O031328,2025-05-01,W004,P049,6,4776.84
O031329,2025-05-01,W001,P017,17,3362.77
O031330,2025-05-01,W002,P048,18,21072.96
O031331,2025-05-01,W003,P047,5,5937.7
O031332,2025-05-01,W005,P045,10,13243.9
O031333,2025-05-01,W005,P001,5,3592.3
O031334,2025-05-01,W001,P008,18,5252.22
O031335,2025-05-01,W001,P039,1,974.03
O031336,2025-05-01,W005,P042,8,3608.88
O031337,2025-05-01,W004,P025,4,2985.56
O031338,2025-05-01,W004,P022,2,288.62
O031339,2025-05-01,W005,P024,17,8897.12
O031340,2025-05-01,W002,P017,15,2967.15
O031341,2025-05-01,W003,P022,5,721.55
O031342,2025-05-01,W005,P006,2,247.9
O031343,2025-05-01,W005,P003,13,3333.46
O031344,2025-05-01,W002,P037,3,279.99
O031345,2025-05-01,W004,P021,3,745.29
O031346,2025-05-01,W001,P016,9,7350.93
O031347,2025-05-01,W005,P032,4,4735.96
O031348,2025-05-01,W004,P021,3,745.29
O031349,2025-05-01,W003,P034,1,309.16
O031350,2025-05-01,W003,P015,2,1504.86
O031351,2025-05-01,W002,P013,14,11306.4
O031352,2025-05-01,W003,P039,2,1948.06
O031353,2025-05-01,W004,P018,8,13040.16
O031354,2025-05-01,W004,P011,8,6482.8
O031355,2025-05-01,W004,P045,20,26487.8
O031356,2025-05-01,W005,P021,3,745.29
O031357,2025-05-01,W003,P049,9,7165.26
O031358,2025-05-01,W004,P001,7,5029.22
O031359,2025-05-01,W005,P031,1,571.34
O031360,2025-05-01,W004,P025,2,1492.78
O031361,2025-05-01,W005,P001,4,2873.84
O031362,2025-05-01,W005,P025,3,2239.17
O031363,2025-05-01,W001,P033,4,1933.8
O031364,2025-05-01,W001,P033,6,2900.7
O031365,2025-05-01,W005,P024,6,3140.16
O031366,2025-05-01,W004,P018,7,11410.14
O031367,2025-05-01,W005,P038,8,9451.2
O031368,2025-05-01,W002,P006,10,1239.5
O031369,2025-05-01,W005,P032,3,3551.97
O031370,2025-05-01,W005,P031,2,1142.68
O031371,2025-05-01,W002,P023,8,3780.88
O031372,2025-05-01,W005,P028,5,5417.15
O031373,2025-05-01,W005,P024,17,8897.12
O031374,2025-05-01,W001,P022,2,288.62
O031375,2025-05-01,W003,P023,8,3780.88
O031376,2025-05-01,W003,P043,19,9156.29
O031377,2025-05-01,W005,P042,8,3608.88
O031378,2025-05-01,W002,P012,7,3255.35
O031379,2025-05-01,W001,P022,9,1298.79
O031380,2025-05-01,W003,P014,6,2169.48
O031381,2025-05-01,W005,P008,16,4668.64
O031382,2025-05-01,W005,P045,13,17217.07
O031383,2025-05-01,W005,P004,9,1627.92
O031384,2025-05-01,W005,P038,3,3544.2
O031385,2025-05-01,W001,P017,8,1582.48
O031386,2025-05-01,W001,P050,6,562.68
O031387,2025-05-01,W005,P030,4,518.84
O031388,2025-05-01,W005,P013,17,13729.2
O031389,2025-05-01,W002,P021,3,745.29
O031390,2025-05-01,W001,P046,14,3728.9
O031391,2025-05-01,W001,P048,11,12877.92
O031392,2025-05-01,W002,P029,2,353.3
O031393,2025-05-01,W002,P025,1,746.39
O031394,2025-05-01,W005,P047,5,5937.7
O031395,2025-05-01,W005,P012,10,4650.5
O031396,2025-05-01,W004,P012,5,2325.25
O031397,2025-05-01,W005,P036,7,7236.53
O031398,2025-05-01,W004,P050,15,1406.7
O031399,2025-05-01,W004,P027,16,26192.96
O031400,2025-05-01,W003,P044,18,21168.54
O031401,2025-05-01,W002,P004,9,1627.92
O031402,2025-05-01,W004,P014,17,6146.86
O031403,2025-05-01,W005,P022,10,1443.1
O031404,2025-05-01,W001,P001,2,1436.92
O031405,2025-05-01,W003,P036,3,3101.37
O031406,2025-05-01,W004,P036,7,7236.53
O031407,2025-05-01,W005,P043,14,6746.74
O031408,2025-05-01,W001,P027,16,26192.96
O031409,2025-05-01,W001,P006,8,991.6
O031410,2025-05-01,W002,P040,5,2479.0
O031411,2025-05-01,W001,P037,4,373.32
O031412,2025-05-01,W002,P048,12,14048.64
O031413,2025-05-01,W001,P043,17,8192.47
O031414,2025-05-01,W005,P040,5,2479.0
O031415,2025-05-01,W005,P031,4,2285.36
O031416,2025-05-01,W004,P045,6,7946.34
O031417,2025-05-01,W003,P012,7,3255.35
O031418,2025-05-01,W001,P037,3,279.99
O031419,2025-05-01,W002,P038,2,2362.8
O031420,2025-05-01,W002,P002,18,20919.78
O031421,2025-05-01,W005,P024,18,9420.48
O031422,2025-05-01,W005,P019,3,1281.42
O031423,2025-05-01,W005,P032,6,7103.94
O031424,2025-05-01,W001,P020,15,15373.35
O031425,2025-05-01,W001,P034,4,1236.64
O031426,2025-05-01,W002,P026,16,25871.68
O031427,2025-05-01,W001,P024,16,8373.76
O031428,2025-05-01,W003,P016,6,4900.62
O031429,2025-05-01,W003,P038,4,4725.6
O031430,2025-05-01,W001,P010,8,5062.88
O031431,2025-05-01,W002,P019,2,854.28
O031432,2025-05-01,W001,P012,6,2790.3
O031433,2025-05-01,W004,P014,11,3977.38
O031434,2025-05-01,W005,P016,4,3267.08
O031435,2025-05-01,W005,P004,10,1808.8
O031436,2025-05-01,W005,P041,9,12323.52
O031437,2025-05-01,W002,P021,2,496.86
O031438,2025-05-01,W005,P017,8,1582.48
O031439,2025-05-01,W001,P029,2,353.3
O031440,2025-05-01,W004,P005,9,9082.17
O031441,2025-05-01,W005,P020,16,16398.24
O031442,2025-05-01,W005,P032,7,8287.93
O031443,2025-05-01,W005,P025,2,1492.78
O031444,2025-05-01,W005,P021,4,993.72
O031445,2025-05-01,W003,P013,11,8883.6
O031446,2025-05-01,W001,P008,18,5252.22
O031447,2025-05-01,W003,P029,4,706.6
O031448,2025-05-01,W001,P004,15,2713.2
O031449,2025-05-01,W002,P047,18,21375.72
O031450,2025-05-01,W001,P048,20,23414.4
O031451,2025-05-01,W003,P046,11,2929.85
O031452,2025-05-01,W002,P037,1,93.33
O031453,2025-05-01,W005,P001,9,6466.14
O031454,2025-05-01,W003,P004,14,2532.32
O031455,2025-05-01,W002,P047,12,14250.48
O031456,2025-05-01,W001,P024,20,10467.2
O031457,2025-05-01,W001,P018,8,13040.16
O031458,2025-05-01,W002,P035,7,1515.71
O031459,2025-05-01,W003,P039,2,1948.06
O031460,2025-05-01,W002,P050,17,1594.26
O031461,2025-05-01,W005,P033,5,2417.25
O031462,2025-05-01,W001,P008,8,2334.32
O031463,2025-05-01,W004,P048,5,5853.6
O031464,2025-05-01,W004,P018,3,4890.06
O031465,2025-05-01,W004,P025,1,746.39
O031466,2025-05-01,W002,P022,9,1298.79
O031467,2025-05-01,W004,P016,3,2450.31
O031468,2025-05-01,W001,P037,4,373.32
O031469,2025-05-01,W005,P011,8,6482.8
O031470,2025-05-01,W005,P016,3,2450.31
O031471,2025-05-01,W004,P003,19,4871.98
O031472,2025-05-01,W003,P024,12,6280.32
O031473,2025-05-01,W003,P006,10,1239.5
O031474,2025-05-01,W004,P036,8,8270.32
O031475,2025-05-01,W002,P034,3,927.48
