snapshot_date,warehouse_id,product_id,stock_on_hand
2025-04-01,W001,P050,131
2025-04-01,W002,P001,203
2025-04-01,W002,P002,91
2025-04-01,W002,P003,75
2025-04-01,W002,P004,74
2025-04-01,W002,P005,223
2025-04-01,W002,P006,220
2025-04-01,W002,P007,572
2025-04-01,W002,P008,90
2025-04-01,W002,P009,262
2025-04-01,W002,P010,135
2025-04-01,W002,P011,65
2025-04-01,W002,P012,219
2025-04-01,W002,P013,69
2025-04-01,W002,P014,70
2025-04-01,W002,P015,440
2025-04-01,W002,P016,179
2025-04-01,W002,P017,51
2025-04-01,W002,P018,293
2025-04-01,W002,P019,563
2025-04-01,W002,P020,0
2025-04-01,W002,P021,405
2025-04-01,W002,P022,288
2025-04-01,W002,P023,94
2025-04-01,W002,P024,120
2025-04-01,W002,P025,463
2025-04-01,W002,P026,84
2025-04-01,W002,P027,68
2025-04-01,W002,P028,140
2025-04-01,W002,P029,445
2025-04-01,W002,P030,296
2025-04-01,W002,P031,425
2025-04-01,W002,P032,386
2025-04-01,W002,P033,672
2025-04-01,W002,P034,459
2025-04-01,W002,P035,0
2025-04-01,W002,P036,236
2025-04-01,W002,P037,576
2025-04-01,W002,P038,1052
2025-04-01,W002,P039,325
2025-04-01,W002,P040,366
2025-04-01,W002,P041,157
2025-04-01,W002,P042,110
2025-04-01,W002,P043,136
2025-04-01,W002,P044,112
2025-04-01,W002,P045,63
2025-04-01,W002,P046,99
2025-04-01,W002,P047,224
2025-04-01,W002,P048,61
2025-04-01,W002,P049,259
2025-04-01,W002,P050,100
2025-04-01,W003,P001,195
2025-04-01,W003,P002,140
2025-04-01,W003,P003,126
2025-04-01,W003,P004,125
2025-04-01,W003,P005,264
2025-04-01,W003,P006,241
2025-04-01,W003,P007,459
2025-04-01,W003,P008,92
2025-04-01,W003,P009,200
2025-04-01,W003,P010,141
2025-04-01,W003,P011,147
2025-04-01,W003,P012,286
2025-04-01,W003,P013,60
2025-04-01,W003,P014,146
2025-04-01,W003,P015,538
2025-04-01,W003,P016,295
2025-04-01,W003,P017,66
2025-04-01,W003,P018,173
2025-04-01,W003,P019,539
2025-04-01,W003,P020,0
2025-04-01,W003,P021,533
2025-04-01,W003,P022,229
2025-04-01,W003,P023,137
2025-04-01,W003,P024,132
2025-04-01,W003,P025,538
2025-04-01,W003,P026,110
2025-04-01,W003,P027,79
2025-04-01,W003,P028,78
2025-04-01,W003,P029,373
2025-04-01,W003,P030,216
2025-04-01,W003,P031,486
2025-04-01,W003,P032,500
2025-04-01,W003,P033,784
2025-04-01,W003,P034,469
2025-04-01,W003,P035,0
2025-04-01,W003,P036,233
2025-04-01,W003,P037,532
2025-04-01,W003,P038,1096
2025-04-01,W003,P039,315
2025-04-01,W003,P040,332
2025-04-01,W003,P041,271
2025-04-01,W003,P042,64
2025-04-01,W003,P043,94
2025-04-01,W003,P044,222
2025-04-01,W003,P045,109
2025-04-01,W003,P046,71
2025-04-01,W003,P047,344
2025-04-01,W003,P048,148
2025-04-01,W003,P049,239
2025-04-01,W003,P050,127
2025-04-01,W004,P001,297
2025-04-01,W004,P002,66
2025-04-01,W004,P003,115
2025-04-01,W004,P004,63
2025-04-01,W004,P005,253
2025-04-01,W004,P006,177
2025-04-01,W004,P007,466
2025-04-01,W004,P008,121
2025-04-01,W004,P009,168
2025-04-01,W004,P010,88
2025-04-01,W004,P011,118
2025-04-01,W004,P012,268
2025-04-01,W004,P013,101
2025-04-01,W004,P014,125
2025-04-01,W004,P015,510
2025-04-01,W004,P016,211
2025-04-01,W004,P017,129
2025-04-01,W004,P018,212
2025-04-01,W004,P019,580
2025-04-01,W004,P020,0
2025-04-01,W004,P021,546
2025-04-01,W004,P022,248
2025-04-01,W004,P023,58
2025-04-01,W004,P024,93
2025-04-01,W004,P025,406
2025-04-01,W004,P026,138
2025-04-01,W004,P027,125
2025-04-01,W004,P028,105
2025-04-01,W004,P029,522
2025-04-01,W004,P030,295
2025-04-01,W004,P031,475
2025-04-01,W004,P032,578
2025-04-01,W004,P033,840
2025-04-01,W004,P034,388
2025-04-01,W004,P035,0
2025-04-01,W004,P036,169
2025-04-01,W004,P037,593
2025-04-01,W004,P038,1096
2025-04-01,W004,P039,358
2025-04-01,W004,P040,536
2025-04-01,W004,P041,233
2025-04-01,W004,P042,121
2025-04-01,W004,P043,62
2025-04-01,W004,P044,212
2025-04-01,W004,P045,72
2025-04-01,W004,P046,89
2025-04-01,W004,P047,404
2025-04-01,W004,P048,58
2025-04-01,W004,P049,177
2025-04-01,W004,P050,137
2025-04-01,W005,P001,247
2025-04-01,W005,P002,91
2025-04-01,W005,P003,113
2025-04-01,W005,P004,132
2025-04-01,W005,P005,165
2025-04-01,W005,P006,173
2025-04-01,W005,P007,411
2025-04-01,W005,P008,67
2025-04-01,W005,P009,298
2025-04-01,W005,P010,146
2025-04-01,W005,P011,131
2025-04-01,W005,P012,150
2025-04-01,W005,P013,146
2025-04-01,W005,P014,68
2025-04-01,W005,P015,376
2025-04-01,W005,P016,265
2025-04-01,W005,P017,118
2025-04-01,W005,P018,224
2025-04-01,W005,P019,499
2025-04-01,W005,P020,0
2025-04-01,W005,P021,595
2025-04-01,W005,P022,264
2025-04-01,W005,P023,75
2025-04-01,W005,P024,76
2025-04-01,W005,P025,462
2025-04-01,W005,P026,88
2025-04-01,W005,P027,122
2025-04-01,W005,P028,136
2025-04-01,W005,P029,455
2025-04-01,W005,P030,261
2025-04-01,W005,P031,476
2025-04-01,W005,P032,344
2025-04-01,W005,P033,1196
2025-04-01,W005,P034,304
2025-04-01,W005,P035,0
2025-04-01,W005,P036,280
2025-04-01,W005,P037,506
2025-04-01,W005,P038,728
2025-04-01,W005,P039,450
2025-04-01,W005,P040,330
2025-04-01,W005,P041,244
2025-04-01,W005,P042,120
2025-04-01,W005,P043,56
2025-04-01,W005,P044,100
2025-04-01,W005,P045,140
2025-04-01,W005,P046,121
2025-04-01,W005,P047,380
2025-04-01,W005,P048,64
2025-04-01,W005,P049,222
2025-04-01,W005,P050,53
2025-05-01,W001,P001,210
2025-05-01,W001,P002,105
2025-05-01,W001,P003,139
2025-05-01,W001,P004,125
2025-05-01,W001,P005,250
2025-05-01,W001,P006,0
2025-05-01,W001,P007,495
2025-05-01,W001,P008,101
2025-05-01,W001,P009,247
2025-05-01,W001,P010,105
2025-05-01,W001,P011,119
2025-05-01,W001,P012,204
2025-05-01,W001,P013,0
2025-05-01,W001,P014,72
2025-05-01,W001,P015,542
2025-05-01,W001,P016,185
2025-05-01,W001,P017,74
2025-05-01,W001,P018,292
2025-05-01,W001,P019,496
2025-05-01,W001,P020,96
2025-05-01,W001,P021,513
2025-05-01,W001,P022,189
2025-05-01,W001,P023,86
2025-05-01,W001,P024,135
2025-05-01,W001,P025,364
2025-05-01,W001,P026,67
2025-05-01,W001,P027,51
2025-05-01,W001,P028,59
2025-05-01,W001,P029,308
2025-05-01,W001,P030,186
2025-05-01,W001,P031,549
2025-05-01,W001,P032,522
2025-05-01,W001,P033,736
2025-05-01,W001,P034,343
2025-05-01,W001,P035,67
2025-05-01,W001,P036,256
2025-05-01,W001,P037,533
2025-05-01,W001,P038,1032
2025-05-01,W001,P039,392
2025-05-01,W001,P040,532
2025-05-01,W001,P041,280
2025-05-01,W001,P042,104
2025-05-01,W001,P043,120
2025-05-01,W001,P044,214
2025-05-01,W001,P045,99
2025-05-01,W001,P046,95
2025-05-01,W001,P047,312
2025-05-01,W001,P048,73
2025-05-01,W001,P049,258
2025-05-01,W001,P050,127
2025-05-01,W002,P001,151
2025-05-01,W002,P002,123
2025-05-01,W002,P003,113
2025-05-01,W002,P004,143
2025-05-01,W002,P005,210
2025-05-01,W002,P006,0
2025-05-01,W002,P007,437
2025-05-01,W002,P008,102
2025-05-01,W002,P009,289
2025-05-01,W002,P010,123
2025-05-01,W002,P011,96
2025-05-01,W002,P012,158
2025-05-01,W002,P013,0
2025-05-01,W002,P014,122
2025-05-01,W002,P015,546
2025-05-01,W002,P016,244
2025-05-01,W002,P017,64
2025-05-01,W002,P018,298
2025-05-01,W002,P019,546
2025-05-01,W002,P020,138
2025-05-01,W002,P021,340
2025-05-01,W002,P022,186
2025-05-01,W002,P023,143
2025-05-01,W002,P024,143
2025-05-01,W002,P025,569
2025-05-01,W002,P026,146
2025-05-01,W002,P027,149
2025-05-01,W002,P028,85
2025-05-01,W002,P029,538
2025-05-01,W002,P030,282
2025-05-01,W002,P031,340
2025-05-01,W002,P032,566
2025-05-01,W002,P033,688
2025-05-01,W002,P034,425
2025-05-01,W002,P035,110
2025-05-01,W002,P036,169
2025-05-01,W002,P037,576
2025-05-01,W002,P038,1192
2025-05-01,W002,P039,459
2025-05-01,W002,P040,326
2025-05-01,W002,P041,237
2025-05-01,W002,P042,118
2025-05-01,W002,P043,149
2025-05-01,W002,P044,102
2025-05-01,W002,P045,110
2025-05-01,W002,P046,108
2025-05-01,W002,P047,460
2025-05-01,W002,P048,110
2025-05-01,W002,P049,296
2025-05-01,W002,P050,143
2025-05-01,W003,P001,234
2025-05-01,W003,P002,103
2025-05-01,W003,P003,95
2025-05-01,W003,P004,87
2025-05-01,W003,P005,224
2025-05-01,W003,P006,0
2025-05-01,W003,P007,318
2025-05-01,W003,P008,138
2025-05-01,W003,P009,227
2025-05-01,W003,P010,143
2025-05-01,W003,P011,150
2025-05-01,W003,P012,294
2025-05-01,W003,P013,0
2025-05-01,W003,P014,57
2025-05-01,W003,P015,542
2025-05-01,W003,P016,298
2025-05-01,W003,P017,71
2025-05-01,W003,P018,296
2025-05-01,W003,P019,326
2025-05-01,W003,P020,134
2025-05-01,W003,P021,449
2025-05-01,W003,P022,156
2025-05-01,W003,P023,86
2025-05-01,W003,P024,112
2025-05-01,W003,P025,342
2025-05-01,W003,P026,66
2025-05-01,W003,P027,114
2025-05-01,W003,P028,59
2025-05-01,W003,P029,442
2025-05-01,W003,P030,214
2025-05-01,W003,P031,367
2025-05-01,W003,P032,442
2025-05-01,W003,P033,880
2025-05-01,W003,P034,431
2025-05-01,W003,P035,51
2025-05-01,W003,P036,178
2025-05-01,W003,P037,389
2025-05-01,W003,P038,752
2025-05-01,W003,P039,528
2025-05-01,W003,P040,488
2025-05-01,W003,P041,194
2025-05-01,W003,P042,83
2025-05-01,W003,P043,150
2025-05-01,W003,P044,278
2025-05-01,W003,P045,80
2025-05-01,W003,P046,112
2025-05-01,W003,P047,292
2025-05-01,W003,P048,117
2025-05-01,W003,P049,158
2025-05-01,W003,P050,93
2025-05-01,W004,P001,171
2025-05-01,W004,P002,68
2025-05-01,W004,P003,126
2025-05-01,W004,P004,69
2025-05-01,W004,P005,276
2025-05-01,W004,P006,0
2025-05-01,W004,P007,496
2025-05-01,W004,P008,80
2025-05-01,W004,P009,262
2025-05-01,W004,P010,142
2025-05-01,W004,P011,131
2025-05-01,W004,P012,192
2025-05-01,W004,P013,0
2025-05-01,W004,P014,123
2025-05-01,W004,P015,476
2025-05-01,W004,P016,163
2025-05-01,W004,P017,132
2025-05-01,W004,P018,217
2025-05-01,W004,P019,359
2025-05-01,W004,P020,56
2025-05-01,W004,P021,385
2025-05-01,W004,P022,268
2025-05-01,W004,P023,101
2025-05-01,W004,P024,110
2025-05-01,W004,P025,454
2025-05-01,W004,P026,110
2025-05-01,W004,P027,145
2025-05-01,W004,P028,146
2025-05-01,W004,P029,572
2025-05-01,W004,P030,209
2025-05-01,W004,P031,494
2025-05-01,W004,P032,498
2025-05-01,W004,P033,1084
2025-05-01,W004,P034,434
2025-05-01,W004,P035,68
2025-05-01,W004,P036,285
2025-05-01,W004,P037,522
2025-05-01,W004,P038,612
2025-05-01,W004,P039,447
2025-05-01,W004,P040,528
2025-05-01,W004,P041,247
2025-05-01,W004,P042,136
2025-05-01,W004,P043,90
2025-05-01,W004,P044,234
2025-05-01,W004,P045,137
2025-05-01,W004,P046,55
2025-05-01,W004,P047,248
2025-05-01,W004,P048,118
2025-05-01,W004,P049,240
2025-05-01,W004,P050,105
2025-05-01,W005,P001,219
2025-05-01,W005,P002,92
2025-05-01,W005,P003,84
2025-05-01,W005,P004,84
2025-05-01,W005,P005,175
2025-05-01,W005,P006,0
2025-05-01,W005,P007,599
2025-05-01,W005,P008,100
2025-05-01,W005,P009,268
2025-05-01,W005,P010,148
2025-05-01,W005,P011,136
2025-05-01,W005,P012,211
2025-05-01,W005,P013,0
2025-05-01,W005,P014,136
2025-05-01,W005,P015,600
2025-05-01,W005,P016,199
2025-05-01,W005,P017,116
2025-05-01,W005,P018,236
2025-05-01,W005,P019,392
2025-05-01,W005,P020,90
2025-05-01,W005,P021,580
2025-05-01,W005,P022,152
2025-05-01,W005,P023,136
2025-05-01,W005,P024,51
2025-05-01,W005,P025,334
2025-05-01,W005,P026,51
2025-05-01,W005,P027,102
2025-05-01,W005,P028,62
2025-05-01,W005,P029,568
2025-05-01,W005,P030,176
2025-05-01,W005,P031,528
2025-05-01,W005,P032,478
2025-05-01,W005,P033,824
2025-05-01,W005,P034,445
2025-05-01,W005,P035,82
2025-05-01,W005,P036,199
2025-05-01,W005,P037,317
2025-05-01,W005,P038,624
2025-05-01,W005,P039,347
2025-05-01,W005,P040,328
2025-05-01,W005,P041,205
2025-05-01,W005,P042,126
2025-05-01,W005,P043,131
2025-05-01,W005,P044,130
2025-05-01,W005,P045,140
2025-05-01,W005,P046,65
2025-05-01,W005,P047,244
2025-05-01,W005,P048,127
2025-05-01,W005,P049,183
2025-05-01,W005,P050,98
2025-06-01,W001,P001,294
2025-06-01,W001,P002,73
2025-06-01,W001,P003,64
2025-06-01,W001,P004,139
2025-06-01,W001,P005,197
2025-06-01,W001,P006,214
2025-06-01,W001,P007,450
2025-06-01,W001,P008,109
2025-06-01,W001,P009,169
2025-06-01,W001,P010,131
2025-06-01,W001,P011,108
2025-06-01,W001,P012,220
2025-06-01,W001,P013,148
2025-06-01,W001,P014,104
2025-06-01,W001,P015,464
2025-06-01,W001,P016,215
2025-06-01,W001,P017,70
2025-06-01,W001,P018,168
2025-06-01,W001,P019,441
2025-06-01,W001,P020,149
2025-06-01,W001,P021,331
2025-06-01,W001,P022,247
2025-06-01,W001,P023,99
2025-06-01,W001,P024,92
2025-06-01,W001,P025,330
2025-06-01,W001,P026,83
2025-06-01,W001,P027,83
2025-06-01,W001,P028,72
2025-06-01,W001,P029,525
2025-06-01,W001,P030,167
2025-06-01,W001,P031,551
2025-06-01,W001,P032,402
2025-06-01,W001,P033,1000
2025-06-01,W001,P034,391
2025-06-01,W001,P035,0
2025-06-01,W001,P036,275
2025-06-01,W001,P037,355
2025-06-01,W001,P038,744
2025-06-01,W001,P039,576
2025-06-01,W001,P040,520
2025-06-01,W001,P041,205
2025-06-01,W001,P042,128
2025-06-01,W001,P043,132
2025-06-01,W001,P044,126
2025-06-01,W001,P045,106
2025-06-01,W001,P046,141
2025-06-01,W001,P047,332
2025-06-01,W001,P048,63
2025-06-01,W001,P049,158
2025-06-01,W001,P050,59
2025-06-01,W002,P001,168
2025-06-01,W002,P002,123
2025-06-01,W002,P003,143
2025-06-01,W002,P004,82
2025-06-01,W002,P005,264
2025-06-01,W002,P006,154
2025-06-01,W002,P007,554
2025-06-01,W002,P008,69
2025-06-01,W002,P009,150
2025-06-01,W002,P010,54
2025-06-01,W002,P011,135
2025-06-01,W002,P012,249
2025-06-01,W002,P013,84
2025-06-01,W002,P014,69
2025-06-01,W002,P015,468
2025-06-01,W002,P016,250
2025-06-01,W002,P017,123
2025-06-01,W002,P018,150
2025-06-01,W002,P019,563
2025-06-01,W002,P020,140
2025-06-01,W002,P021,551
2025-06-01,W002,P022,272
2025-06-01,W002,P023,105
2025-06-01,W002,P024,101
2025-06-01,W002,P025,335
2025-06-01,W002,P026,119
2025-06-01,W002,P027,78
2025-06-01,W002,P028,50
2025-06-01,W002,P029,496
2025-06-01,W002,P030,273
2025-06-01,W002,P031,362
2025-06-01,W002,P032,590
2025-06-01,W002,P033,1148
2025-06-01,W002,P034,483
2025-06-01,W002,P035,0
2025-06-01,W002,P036,227
2025-06-01,W002,P037,505
2025-06-01,W002,P038,656
2025-06-01,W002,P039,346
2025-06-01,W002,P040,486
2025-06-01,W002,P041,286
2025-06-01,W002,P042,93
2025-06-01,W002,P043,60
2025-06-01,W002,P044,216
2025-06-01,W002,P045,147
2025-06-01,W002,P046,148
2025-06-01,W002,P047,348
2025-06-01,W002,P048,132
2025-06-01,W002,P049,201
2025-06-01,W002,P050,72
2025-06-01,W003,P001,291
2025-06-01,W003,P002,55
2025-06-01,W003,P003,99
2025-06-01,W003,P004,134
2025-06-01,W003,P005,198
2025-06-01,W003,P006,226
2025-06-01,W003,P007,499
2025-06-01,W003,P008,63
2025-06-01,W003,P009,241
2025-06-01,W003,P010,112
2025-06-01,W003,P011,60
2025-06-01,W003,P012,262
2025-06-01,W003,P013,144
2025-06-01,W003,P014,74
2025-06-01,W003,P015,370
2025-06-01,W003,P016,159
2025-06-01,W003,P017,74
2025-06-01,W003,P018,156
2025-06-01,W003,P019,422
2025-06-01,W003,P020,112
2025-06-01,W003,P021,499
2025-06-01,W003,P022,166
2025-06-01,W003,P023,119
2025-06-01,W003,P024,132
2025-06-01,W003,P025,457
2025-06-01,W003,P026,113
2025-06-01,W003,P027,118
2025-06-01,W003,P028,107
2025-06-01,W003,P029,308
2025-06-01,W003,P030,159
2025-06-01,W003,P031,473
2025-06-01,W003,P032,328
2025-06-01,W003,P033,944
2025-06-01,W003,P034,321
2025-06-01,W003,P035,0
2025-06-01,W003,P036,180
2025-06-01,W003,P037,408
2025-06-01,W003,P038,1132
2025-06-01,W003,P039,534
2025-06-01,W003,P040,574
2025-06-01,W003,P041,188
2025-06-01,W003,P042,144
2025-06-01,W003,P043,124
2025-06-01,W003,P044,158
2025-06-01,W003,P045,59
2025-06-01,W003,P046,54
2025-06-01,W003,P047,576
2025-06-01,W003,P048,68
2025-06-01,W003,P049,275
2025-06-01,W003,P050,133
2025-06-01,W004,P001,154
2025-06-01,W004,P002,110
2025-06-01,W004,P003,129
2025-06-01,W004,P004,55
2025-06-01,W004,P005,212
2025-06-01,W004,P006,183
2025-06-01,W004,P007,307
2025-06-01,W004,P008,72
2025-06-01,W004,P009,162
2025-06-01,W004,P010,89
2025-06-01,W004,P011,62
2025-06-01,W004,P012,266
2025-06-01,W004,P013,128
2025-06-01,W004,P014,71
2025-06-01,W004,P015,332
2025-06-01,W004,P016,177
2025-06-01,W004,P017,64
2025-06-01,W004,P018,277
2025-06-01,W004,P019,412
2025-06-01,W004,P020,58
2025-06-01,W004,P021,403
2025-06-01,W004,P022,259
2025-06-01,W004,P023,93
2025-06-01,W004,P024,144
2025-06-01,W004,P025,505
2025-06-01,W004,P026,91
2025-06-01,W004,P027,65
2025-06-01,W004,P028,137
2025-06-01,W004,P029,594
2025-06-01,W004,P030,289
2025-06-01,W004,P031,370
2025-06-01,W004,P032,464
2025-06-01,W004,P033,816
2025-06-01,W004,P034,323
2025-06-01,W004,P035,0
2025-06-01,W004,P036,194
2025-06-01,W004,P037,471
2025-06-01,W004,P038,664
2025-06-01,W004,P039,361
2025-06-01,W004,P040,440
2025-06-01,W004,P041,186
2025-06-01,W004,P042,146
2025-06-01,W004,P043,103
2025-06-01,W004,P044,142
2025-06-01,W004,P045,139
2025-06-01,W004,P046,97
2025-06-01,W004,P047,480
2025-06-01,W004,P048,71
2025-06-01,W004,P049,262
2025-06-01,W004,P050,81
2025-06-01,W005,P001,298
2025-06-01,W005,P002,55
2025-06-01,W005,P003,67
2025-06-01,W005,P004,62
2025-06-01,W005,P005,246
2025-06-01,W005,P006,190
2025-06-01,W005,P007,308
2025-06-01,W005,P008,112
2025-06-01,W005,P009,170
2025-06-01,W005,P010,50
2025-06-01,W005,P011,50
2025-06-01,W005,P012,195
2025-06-01,W005,P013,61
2025-06-01,W005,P014,140
2025-06-01,W005,P015,444
2025-06-01,W005,P016,256
2025-06-01,W005,P017,138
2025-06-01,W005,P018,271
2025-06-01,W005,P019,364
2025-06-01,W005,P020,76
2025-06-01,W005,P021,373
2025-06-01,W005,P022,219
2025-06-01,W005,P023,116
2025-06-01,W005,P024,107
2025-06-01,W005,P025,510
2025-06-01,W005,P026,80
2025-06-01,W005,P027,72
2025-06-01,W005,P028,128
2025-06-01,W005,P029,319
2025-06-01,W005,P030,196
2025-06-01,W005,P031,555
2025-06-01,W005,P032,344
2025-06-01,W005,P033,908
2025-06-01,W005,P034,478
2025-06-01,W005,P035,0
2025-06-01,W005,P036,151
2025-06-01,W005,P037,585
2025-06-01,W005,P038,840
2025-06-01,W005,P039,398
2025-06-01,W005,P040,360
2025-06-01,W005,P041,285
2025-06-01,W005,P042,62
2025-06-01,W005,P043,129
2025-06-01,W005,P044,192
2025-06-01,W005,P045,147
2025-06-01,W005,P046,119
2025-06-01,W005,P047,456
2025-06-01,W005,P048,78
2025-06-01,W005,P049,268
2025-06-01,W005,P050,148
2025-07-01,W001,P001,203
2025-07-01,W001,P002,85
2025-07-01,W001,P003,56
2025-07-01,W001,P004,74
2025-07-01,W001,P005,178
2025-07-01,W001,P006,188
2025-07-01,W001,P007,542
2025-07-01,W001,P008,113
2025-07-01,W001,P009,195
2025-07-01,W001,P010,70
2025-07-01,W001,P011,135
2025-07-01,W001,P012,161
2025-07-01,W001,P013,0
2025-07-01,W001,P014,132
2025-07-01,W001,P015,486
2025-07-01,W001,P016,222
2025-07-01,W001,P017,76
2025-07-01,W001,P018,261
2025-07-01,W001,P019,428
2025-07-01,W001,P020,92
2025-07-01,W001,P021,532
2025-07-01,W001,P022,161
2025-07-01,W001,P023,63
2025-07-01,W001,P024,144
2025-07-01,W001,P025,326
2025-07-01,W001,P026,118
2025-07-01,W001,P027,72
2025-07-01,W001,P028,70
2025-07-01,W001,P029,314
2025-07-01,W001,P030,274
2025-07-01,W001,P031,563
2025-07-01,W001,P032,358
2025-07-01,W001,P033,672
2025-07-01,W001,P034,420
2025-07-01,W001,P035,0
2025-07-01,W001,P036,263
2025-07-01,W001,P037,596
2025-07-01,W001,P038,932
2025-07-01,W001,P039,514
2025-07-01,W001,P040,400
2025-07-01,W001,P041,233
2025-07-01,W001,P042,79
2025-07-01,W001,P043,149
2025-07-01,W001,P044,128
2025-07-01,W001,P045,91
2025-07-01,W001,P046,79
2025-07-01,W001,P047,248
2025-07-01,W001,P048,80
2025-07-01,W001,P049,255
2025-07-01,W001,P050,75
2025-07-01,W002,P001,246
2025-07-01,W002,P002,78
2025-07-01,W002,P003,59
2025-07-01,W002,P004,110
2025-07-01,W002,P005,299
2025-07-01,W002,P006,274
2025-07-01,W002,P007,327
2025-07-01,W002,P008,105
2025-07-01,W002,P009,187
2025-07-01,W002,P010,77
2025-07-01,W002,P011,128
2025-07-01,W002,P012,266
2025-07-01,W002,P013,0
2025-07-01,W002,P014,99
2025-07-01,W002,P015,490
2025-07-01,W002,P016,184
2025-07-01,W002,P017,108
2025-07-01,W002,P018,199
2025-07-01,W002,P019,483
2025-07-01,W002,P020,84
2025-07-01,W002,P021,403
2025-07-01,W002,P022,235
2025-07-01,W002,P023,66
2025-07-01,W002,P024,54
2025-07-01,W002,P025,591
2025-07-01,W002,P026,57
2025-07-01,W002,P027,85
2025-07-01,W002,P028,67
2025-07-01,W002,P029,356
2025-07-01,W002,P030,269
2025-07-01,W002,P031,534
2025-07-01,W002,P032,514
2025-07-01,W002,P033,772
2025-07-01,W002,P034,475
2025-07-01,W002,P035,0
2025-07-01,W002,P036,225
2025-07-01,W002,P037,380
2025-07-01,W002,P038,772
2025-07-01,W002,P039,595
2025-07-01,W002,P040,582
2025-07-01,W002,P041,208
2025-07-01,W002,P042,61
2025-07-01,W002,P043,102
2025-07-01,W002,P044,232
2025-07-01,W002,P045,112
2025-07-01,W002,P046,77
2025-07-01,W002,P047,500
2025-07-01,W002,P048,110
2025-07-01,W002,P049,268
2025-07-01,W002,P050,85
2025-07-01,W003,P001,153
2025-07-01,W003,P002,143
2025-07-01,W003,P003,104
2025-07-01,W003,P004,144
2025-07-01,W003,P005,213
2025-07-01,W003,P006,213
2025-07-01,W003,P007,467
2025-07-01,W003,P008,105
2025-07-01,W003,P009,298
2025-07-01,W003,P010,78
2025-07-01,W003,P011,125
2025-07-01,W003,P012,188
2025-07-01,W003,P013,0
2025-07-01,W003,P014,50
2025-07-01,W003,P015,512
2025-07-01,W003,P016,161
2025-07-01,W003,P017,55
2025-07-01,W003,P018,270
2025-07-01,W003,P019,558
2025-07-01,W003,P020,54
2025-07-01,W003,P021,517
2025-07-01,W003,P022,285
2025-07-01,W003,P023,100
2025-07-01,W003,P024,111
2025-07-01,W003,P025,350
2025-07-01,W003,P026,107
2025-07-01,W003,P027,113
2025-07-01,W003,P028,80
2025-07-01,W003,P029,342
2025-07-01,W003,P030,292
2025-07-01,W003,P031,306
2025-07-01,W003,P032,508
2025-07-01,W003,P033,820
2025-07-01,W003,P034,367
2025-07-01,W003,P035,0
2025-07-01,W003,P036,225
2025-07-01,W003,P037,422
2025-07-01,W003,P038,692
2025-07-01,W003,P039,308
2025-07-01,W003,P040,544
2025-07-01,W003,P041,228
2025-07-01,W003,P042,70
2025-07-01,W003,P043,140
2025-07-01,W003,P044,216
2025-07-01,W003,P045,123
2025-07-01,W003,P046,145
2025-07-01,W003,P047,496
2025-07-01,W003,P048,53
2025-07-01,W003,P049,266
2025-07-01,W003,P050,109
2025-07-01,W004,P001,185
2025-07-01,W004,P002,140
2025-07-01,W004,P003,101
2025-07-01,W004,P004,73
2025-07-01,W004,P005,244
2025-07-01,W004,P006,268
2025-07-01,W004,P007,300
2025-07-01,W004,P008,130
2025-07-01,W004,P009,168
2025-07-01,W004,P010,99
2025-07-01,W004,P011,138
2025-07-01,W004,P012,235
2025-07-01,W004,P013,0
2025-07-01,W004,P014,54
2025-07-01,W004,P015,450
2025-07-01,W004,P016,259
2025-07-01,W004,P017,146
2025-07-01,W004,P018,219
2025-07-01,W004,P019,577
2025-07-01,W004,P020,123
2025-07-01,W004,P021,406
2025-07-01,W004,P022,170
2025-07-01,W004,P023,129
2025-07-01,W004,P024,92
2025-07-01,W004,P025,328
2025-07-01,W004,P026,115
2025-07-01,W004,P027,136
2025-07-01,W004,P028,96
2025-07-01,W004,P029,326
2025-07-01,W004,P030,178
2025-07-01,W004,P031,496
2025-07-01,W004,P032,486
2025-07-01,W004,P033,1076
2025-07-01,W004,P034,320
2025-07-01,W004,P035,0
2025-07-01,W004,P036,243
2025-07-01,W004,P037,389
2025-07-01,W004,P038,1172
2025-07-01,W004,P039,334
2025-07-01,W004,P040,586
2025-07-01,W004,P041,202
2025-07-01,W004,P042,67
2025-07-01,W004,P043,92
2025-07-01,W004,P044,160
2025-07-01,W004,P045,119
2025-07-01,W004,P046,64
2025-07-01,W004,P047,532
2025-07-01,W004,P048,111
2025-07-01,W004,P049,298
2025-07-01,W004,P050,139
2025-07-01,W005,P001,203
2025-07-01,W005,P002,146
2025-07-01,W005,P003,145
2025-07-01,W005,P004,147
2025-07-01,W005,P005,207
2025-07-01,W005,P006,232
2025-07-01,W005,P007,480
2025-07-01,W005,P008,84
2025-07-01,W005,P009,278
2025-07-01,W005,P010,137
2025-07-01,W005,P011,104
2025-07-01,W005,P012,220
2025-07-01,W005,P013,0
2025-07-01,W005,P014,58
2025-07-01,W005,P015,490
2025-07-01,W005,P016,238
2025-07-01,W005,P017,107
2025-07-01,W005,P018,274
2025-07-01,W005,P019,556
2025-07-01,W005,P020,117
2025-07-01,W005,P021,362
2025-07-01,W005,P022,270
2025-07-01,W005,P023,140
2025-07-01,W005,P024,118
2025-07-01,W005,P025,572
2025-07-01,W005,P026,87
2025-07-01,W005,P027,107
2025-07-01,W005,P028,129
2025-07-01,W005,P029,488
